"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0040602",250.644082460337,0.139391282314561,0.199856571109152,0.697456588697464,0.485517097904221,0.834313907442849
"FBgn0052230",392.665358985134,-0.112250579710574,0.160835283548576,-0.697922602764409,0.485225598174974,0.834313907442849
"FBgn0052640",17.7993557091829,0.448163799826442,0.643589102636957,0.696350820718054,0.486209153719909,0.834313907442849
"FBgn0260722",217.131162444843,-0.137258932970535,0.196878784631388,-0.697174828804039,0.485693389481499,0.834313907442849
"FBgn0004179",795.368080997067,-0.0909552354716462,0.13098067495654,-0.69441721461449,0.487420601077255,0.834632949097381
"FBgn0033177",1032.81858921161,-0.08759895353167,0.126095133770351,-0.694705266669594,0.487240026800669,0.834632949097381
"FBgn0259238",215.118163832446,0.138308226546715,0.199125039159124,0.694579783289788,0.487318685469693,0.834632949097381
"FBgn0034684",33.9528045050916,-0.321363453691946,0.46299805225151,-0.694092452720243,0.487624231365843,0.834801759298655
"FBgn0031882",217.098693648528,-0.138995855876065,0.200421834185818,-0.693516534466982,0.487985453114416,0.835060378100832
"FBgn0035895",3128.10251809543,-0.0719445420134839,0.103737381391389,-0.693525718969576,0.487979691369107,0.835060378100832
"FBgn0016054",229.49165540834,-0.133523967940685,0.192731562047636,-0.692797622361836,0.48843656454018,0.835652395780583
"FBgn0025712",11.8815291822313,-0.536696145097384,0.775561540300296,-0.692009746756623,0.488931208098354,0.836067765481679
"FBgn0036846",327.844075178653,-0.12091041524396,0.174714300782791,-0.6920464707367,0.488908146077503,0.836067765481679
"FBgn0261387",653.254753127586,-0.100432952223637,0.145153574143503,-0.691908227656497,0.48899496337723,0.836067765481679
"FBgn0000337",20.5898515455234,-0.395994707290492,0.573180199452831,-0.690872970958376,0.489645373314028,0.836122212779863
"FBgn0019686",562.965301493497,0.0989721771963756,0.143219384046243,0.691052945489692,0.489532269162401,0.836122212779863
"FBgn0031948",70.4590265565928,-0.220669452020469,0.319474154755012,-0.690727086169734,0.489737064247106,0.836122212779863
"FBgn0038016",1470.95553976559,-0.0787512159238152,0.114009445956176,-0.690742905233361,0.489727121264848,0.836122212779863
"FBgn0038325",250.158969805531,-0.129741491716405,0.187844567278417,-0.690685355430624,0.489763294386594,0.836122212779863
"FBgn0039213",1283.56441598063,0.080092894257261,0.115925180642714,0.690901612688535,0.489627372611738,0.836122212779863
"FBgn0040862",86.7455225937247,0.203641967131201,0.294793193900782,0.690796026992876,0.489693732680765,0.836122212779863
"FBgn0003479",353.017631326023,0.114953585217195,0.167104643231138,0.687913770643652,0.491507084233186,0.836386034373208
"FBgn0016970",79.9973121379382,0.21954464154665,0.318977033456139,0.688277269268788,0.491278193112073,0.836386034373208
"FBgn0027508",586.581000819145,0.0975498190201858,0.141396596139428,0.689902173627956,0.490255708841379,0.836386034373208
"FBgn0029524",13.7892132435412,0.504638156597151,0.732332814963445,0.689083086659636,0.490770982871164,0.836386034373208
"FBgn0029879",16.6943108333048,0.465577201217249,0.675209781180646,0.689529704980219,0.490489986613801,0.836386034373208
"FBgn0030061",507.887025874436,-0.102360382598426,0.148882468989248,-0.687524752197774,0.491752108318709,0.836386034373208
"FBgn0030460",343.235097737727,0.12469451084597,0.181265160912905,0.687912173624384,0.491508089985118,0.836386034373208
"FBgn0030969",432.603448243314,0.107006459424627,0.155473803784762,0.688260380975606,0.491288826217953,0.836386034373208
"FBgn0031227",59.5569026215742,-0.243810384175504,0.353810082405399,-0.689099594104115,0.490760595438587,0.836386034373208
"FBgn0032689",891.903091741283,-0.088547502213733,0.128542946152978,-0.688855397077592,0.490914270293171,0.836386034373208
"FBgn0033160",1249.12690938607,-0.0810780424645981,0.117588906176125,-0.68950418114409,0.490506042966943,0.836386034373208
"FBgn0035528",806.48310415548,-0.0939543911630873,0.136708212278177,-0.687262232439313,0.491917493980166,0.836386034373208
"FBgn0036571",200.584786671662,-0.14139488814491,0.2052995983285,-0.688724621461089,0.490996578910789,0.836386034373208
"FBgn0037806",9.84413591187056,-0.576803281860758,0.836365323910056,-0.689654706347903,0.490411355724124,0.836386034373208
"FBgn0038243",526.686254553088,-0.0999382823312129,0.14540544395621,-0.687307707415068,0.491888842917791,0.836386034373208
"FBgn0040687",38.5426140193769,-0.311065212144389,0.452360736065158,-0.687648567491018,0.491674115884544,0.836386034373208
"FBgn0052985",49.3997823508211,0.262525607987595,0.381531840915433,0.688083089887598,0.491400458628482,0.836386034373208
"FBgn0083961",231.89893257288,0.135000278784743,0.195922775718936,0.689048418640258,0.490792798365612,0.836386034373208
"FBgn0259784",163.516390631583,-0.15404219791054,0.223944777785195,-0.687857959600628,0.491542232908083,0.836386034373208
"FBgn0021765",1259.99319781567,0.0824266522435489,0.119994032706749,0.686922927617489,0.492131297918879,0.836570572098681
"FBgn0011828",37707.0074168152,0.073943328394991,0.107676535253376,0.686717196286018,0.492260958335001,0.836592606984449
"FBgn0036990",156.155617027012,0.173030000832476,0.252021536758595,0.686568311017869,0.492354803431014,0.836592606984449
"FBgn0085792",17.3862768755606,-0.450045692003576,0.655999620764516,-0.686045658805539,0.492684316580139,0.836973549350655
"FBgn0067102",622.173098780579,-0.0975227913744575,0.142241498322466,-0.685614202076036,0.492956423349243,0.837256827603427
"FBgn0053522",804.974766677577,-0.0901944144599973,0.131599370825389,-0.685371167766987,0.493109733217867,0.837338258521878
"FBgn0010411",20277.4399065687,0.0874246415127011,0.127648070684419,0.684888075816194,0.493414551057998,0.837497957551882
"FBgn0086657",368.434686839119,0.115605505182005,0.168760092416947,0.685028690884957,0.493325816377283,0.837497957551882
"FBgn0086350",112.068148541868,0.179706774029806,0.26249261257164,0.684616501276813,0.493585951476118,0.83760998427946
"FBgn0032407",744.796487732925,0.0904516862166343,0.132223704504911,0.684080714235885,0.493924199323467,0.838005040995643
"FBgn0033627",68.9598075859443,0.231468853433141,0.338528474562002,0.683750026442008,0.494133027801841,0.838180399560561
"FBgn0036908",244.983909205453,-0.128291055678649,0.187825307074194,-0.683033919534452,0.494585409283405,0.838410888987888
"FBgn0038679",78.71365769152,0.225539389053099,0.330105793542263,0.683233658618668,0.494459207170118,0.838410888987888
"FBgn0051223",129.71454300477,0.171484126846472,0.251060471203219,0.683039134056536,0.494582114347747,0.838410888987888
"FBgn0039049",184.767050434996,0.145530266237734,0.213134160186777,0.682810611448683,0.494726523499321,0.838471248080423
"FBgn0039025",141.58952253603,-0.160770730251784,0.235567469097184,-0.682482733579219,0.494933757085988,0.838643617817131
"FBgn0015324",2769.97071903343,-0.0711283963310981,0.10437346452559,-0.68147969078538,0.495568013233461,0.839071811197424
"FBgn0025639",828.099622140444,-0.0930020567557379,0.136468181071555,-0.681492608939909,0.495559841912249,0.839071811197424
"FBgn0035401",756.303833945376,-0.0946395568769981,0.138824944709974,-0.681718671487422,0.495416858697824,0.839071811197424
"FBgn0037357",3019.71821558402,0.0703754229682752,0.103278325243084,0.681415222435436,0.495608793476873,0.839071811197424
"FBgn0039743",791.874101666471,-0.0889545216768588,0.130673708803995,-0.680737712972448,0.496037468701402,0.839618693028762
"FBgn0030242",138.94237247635,0.164931354917822,0.242459276857391,0.680243532256474,0.496350272505569,0.839969253748245
"FBgn0003716",479.275270007499,-0.103110570824092,0.15168503014809,-0.679767612686795,0.496651616882958,0.840300276638038
"FBgn0030878",841.839024792831,0.0873750458683458,0.128650485639522,0.679166078806495,0.497032637658333,0.840433686034201
"FBgn0036366",145.21526560547,0.176257119734507,0.259506232542895,0.67920187506623,0.497009959401395,0.840433686034201
"FBgn0037016",233.178452416494,0.13489391554045,0.198623947658405,0.679142254147733,0.497047731768056,0.840433686034201
"FBgn0086038",11.5333522083311,-0.550573286716788,0.810922235424411,-0.678947083537098,0.497171391280045,0.840463953733784
"FBgn0000588",265.742893666647,-0.13055551912364,0.192663620987852,-0.677634513740776,0.498003457123153,0.840797423785361
"FBgn0013442",8.8835027452018,-0.59271058701568,0.874569380316028,-0.677717057509494,0.497951109051835,0.840797423785361
"FBgn0030000",294.383494267903,-0.119013763797659,0.175538556529343,-0.677992152554614,0.497776668872778,0.840797423785361
"FBgn0032297",123.993331914594,-0.169778488276105,0.250293559064819,-0.678317448161489,0.497570438056914,0.840797423785361
"FBgn0039350",142.152057479583,0.16044459669923,0.236707107345455,0.677819092542389,0.497886403948232,0.840797423785361
"FBgn0039704",8.8835027452018,-0.59271058701568,0.874569380316028,-0.677717057509494,0.497951109051835,0.840797423785361
"FBgn0050491",26.7810331245359,0.34625765795185,0.511469006732101,0.676986588423361,0.498414463728344,0.841312604768298
"FBgn0039291",44.2225197462596,-0.272878266241501,0.403447858957344,-0.67636563234396,0.498808531819001,0.84179898117766
"FBgn0028925",108.280408696257,-0.184457126794157,0.273119651341228,-0.675371127226951,0.499440004597752,0.842685714763978
"FBgn0003926",8.37286763293669,-0.610780439222354,0.905555888895116,-0.67448121834598,0.50000542245977,0.842836800894073
"FBgn0010340",71.3074211816745,-0.219729328947317,0.326260033148702,-0.673479147374357,0.500642510648717,0.842836800894073
"FBgn0026619",213.511199070629,0.135645240283174,0.201418214189294,0.673450714619553,0.500660593661177,0.842836800894073
"FBgn0032483",8.37286763293669,-0.610780439222354,0.905555888895116,-0.67448121834598,0.50000542245977,0.842836800894073
"FBgn0033766",740.443011139203,0.0966939743639734,0.14372610304798,0.672765575030546,0.501096441830158,0.842836800894073
"FBgn0034654",2324.57249663406,-0.0800450393449943,0.118802906279363,-0.673763309769287,0.500461804585046,0.842836800894073
"FBgn0034915",854.662359046818,0.085180318100512,0.126609015589616,0.672782405769674,0.501085732630525,0.842836800894073
"FBgn0039558",252.452346452784,0.126451750126859,0.187401808504694,0.674762699121398,0.499826542421513,0.842836800894073
"FBgn0051151",1874.61034797635,-0.081936751095967,0.121797757915047,-0.67272790976265,0.501120408232603,0.842836800894073
"FBgn0052572",33.3911258043383,0.307215127858364,0.456377151274615,0.673160623840048,0.500845108943322,0.842836800894073
"FBgn0053087",4026.08878684988,-0.0849049161402324,0.126118524230635,-0.67321526840074,0.500810348942582,0.842836800894073
"FBgn0053116",602.731262455754,0.0945617096573389,0.14020790007775,0.674439240619829,0.500032102066871,0.842836800894073
"FBgn0086444",543.999686021986,0.0978110697178097,0.145331688215709,0.673019565923112,0.500934843332315,0.842836800894073
"FBgn0259728",39.1949710362713,0.286683825788648,0.425781192011855,0.673312563277021,0.500748461776459,0.842836800894073
"FBgn0260993",9.93441965126924,0.573295879876737,0.851013698577548,0.673662340377116,0.500526009616867,0.842836800894073
"FBgn0001203",328.352277922871,-0.120065963832803,0.178623700029608,-0.672172638977365,0.501473797380159,0.843186691938674
"FBgn0016930",1006.477972509,-0.0919251119056235,0.136779556011507,-0.672067629009485,0.501540643361534,0.843186691938674
"FBgn0037837",13.792897801808,0.50731800809026,0.755190742754275,0.671774664821774,0.50172715991746,0.843321856993243
"FBgn0031693",157.074938585452,0.155550262517346,0.231650232172417,0.671487617597421,0.501909945026911,0.843361572098942
"FBgn0037838",72.8880209758936,0.215718014845888,0.321373540562389,0.671237633528855,0.502069157870906,0.843361572098942
"FBgn0041174",65.2739451833156,0.225819289413335,0.336417807475058,0.671246540449786,0.502063484665503,0.843361572098942
"FBgn0010198",34169.1380730104,-0.0805914302563439,0.120251362095874,-0.670191412818177,0.502735777267536,0.84405098087912
"FBgn0036916",155.028133378777,0.155312402843004,0.23168676999579,0.670355078306052,0.502631463831832,0.84405098087912
"FBgn0038593",405.187379183515,0.105388082869535,0.157273704745068,0.670093472016588,0.502798206050303,0.84405098087912
"FBgn0015623",3750.64286000429,0.068359898256697,0.102167927086378,0.669093522851863,0.503435821488959,0.844457020226499
"FBgn0024994",462.865589648925,-0.100923772135558,0.150846927864102,-0.669047580647319,0.503465126693489,0.844457020226499
"FBgn0036520",9.29600133523031,-0.567347076909848,0.847438570188233,-0.669484605573037,0.503186397598894,0.844457020226499
"FBgn0039908",101.034655488994,0.183217077592296,0.273826365218287,0.669099476400821,0.503432023958069,0.844457020226499
"FBgn0030239",220.964539196814,0.134940053493475,0.201924509090666,0.668269810837502,0.503961380257495,0.844611198729714
"FBgn0034578",29.5813843929303,0.332176604546876,0.497217725828704,0.668070720916562,0.504088450430984,0.844611198729714
"FBgn0034726",109.810208605859,-0.177013061975871,0.264921625706722,-0.668171431847664,0.504024169044778,0.844611198729714
"FBgn0040907",87.7880127182949,-0.197293827396131,0.295073225818198,-0.6686266666488,0.503733657495992,0.844611198729714
"FBgn0259677",73.6714329635221,-0.215703650189756,0.322762053558619,-0.66830548328563,0.503938613918449,0.844611198729714
"FBgn0003149",9.43960903032585,0.57372980847864,0.86040413946141,0.666814328482635,0.504890739192329,0.844886109363098
"FBgn0003741",103.517459597193,0.184322378962696,0.276386871826184,0.666899906442059,0.504836070717965,0.844886109363098
"FBgn0010435",43.2365270482706,-0.272489904322485,0.408777285402713,-0.666597470194651,0.505029285463486,0.844886109363098
"FBgn0020510",1297.23189163511,0.0805920831556061,0.120951807890024,0.666315655478959,0.50520936097816,0.844886109363098
"FBgn0024196",669.548262681381,0.0997291895216212,0.149432795837632,0.667384886715117,0.504526317047791,0.844886109363098
"FBgn0033049",194.386545293225,-0.161818909604645,0.242825584697073,-0.666399752754701,0.505155620498665,0.844886109363098
"FBgn0034058",188.115536280031,0.144281304567734,0.216228781868853,0.667262254916849,0.504604631693278,0.844886109363098
"FBgn0038400",1391.37632340153,0.0784801839499994,0.117680546741739,0.666891734640146,0.504841290851936,0.844886109363098
"FBgn0039115",105.652106968705,0.18081935357843,0.271105468824337,0.666970512850823,0.50479096864197,0.844886109363098
"FBgn0085432",544.717013181611,-0.122879621364023,0.184464203220792,-0.66614345341,0.50531941224769,0.844892356223942
"FBgn0032670",41.9529355131292,0.275304377215263,0.413844599901402,0.665236123126541,0.505899479305824,0.845684299967055
"FBgn0041630",755.542967165881,0.0893295825893401,0.134319358463977,0.665053672165189,0.506016164680945,0.845701463873706
"FBgn0031652",66.411445122847,-0.21918513890213,0.330020355379935,-0.664156423472103,0.506590200482996,0.846127012029921
"FBgn0037252",1321.3938058213,0.0789862167785012,0.118918267221105,0.664205917427656,0.506558526649894,0.846127012029921
"FBgn0038365",35.1840692532287,0.298948133247758,0.44996801804439,0.664376402898631,0.506449431836388,0.846127012029921
"FBgn0029765",9.89253232559533,0.549504800887659,0.828130849635239,0.663548279996689,0.50697946904638,0.846421395065459
"FBgn0032646",590.514683846746,0.0928541917364454,0.139922395491967,0.66361207875244,0.506938624512294,0.846421395065459
"FBgn0034162",10.8234785959161,0.555235105927629,0.837090699229379,0.66329145269297,0.507143909673443,0.846518094974763
"FBgn0036911",124.919364375604,0.169589420778683,0.255769072715806,0.663056791729938,0.50729418219406,0.846591110016
"FBgn0011288",14.5552958377081,0.453358957389078,0.684114015680598,0.662695028895219,0.507525894201304,0.846664971025371
"FBgn0025802",1047.96638660253,-0.0865411621978572,0.130597609092986,-0.66265502713943,0.507551519059377,0.846664971025371
"FBgn0023540",127.534140149362,0.162534082601798,0.245418793882428,0.662272355065288,0.50779669056585,0.846896180467326
"FBgn0011802",188.364633814339,0.139011897511537,0.210607594985781,0.660051682945822,0.509220663535172,0.847847603837003
"FBgn0024362",430.352750186362,0.102720131974545,0.155612004531226,0.660104162811759,0.509186987488438,0.847847603837003
"FBgn0027505",297.322940547623,0.117306021900597,0.177514546052763,0.66082484229619,0.508724649384126,0.847847603837003
"FBgn0027513",188.214559312899,-0.13769955741498,0.208600498038949,-0.660111355003903,0.509182372388449,0.847847603837003
"FBgn0027582",1535.71695479541,-0.074555469932877,0.112853776783675,-0.66063779217411,0.508844626655928,0.847847603837003
"FBgn0032821",1777.89926603367,0.0810246456204157,0.122719463677208,0.660242826953162,0.509098013070847,0.847847603837003
"FBgn0035484",16.0518473521329,-0.434604466510303,0.658422356381472,-0.660069425495792,0.509209278106086,0.847847603837003
"FBgn0038682",21.5750849261114,-0.373295501688718,0.56498157709786,-0.660721547074552,0.508790902941366,0.847847603837003
"FBgn0032705",300.333729050653,-0.123617326149287,0.18753640191145,-0.659164433621033,0.509790183172539,0.848618053136189
"FBgn0032876",370.252362767881,0.109390913179365,0.166075813317043,0.658680580841324,0.510100905567502,0.848678484133931
"FBgn0038575",7.92140695810012,-0.633008486255041,0.961129376434182,-0.65860902993468,0.510146862804554,0.848678484133931
"FBgn0038853",1537.23538984467,-0.0773281180221556,0.11737260381894,-0.65882595687698,0.51000753702849,0.848678484133931
"FBgn0032634",249.80879092288,0.140101360891158,0.212820842281663,0.65830658026312,0.510341150532348,0.848824010732644
"FBgn0020224",717.811463158172,0.0873999611220624,0.132965003985227,0.657315522900843,0.510978057342661,0.849194600856286
"FBgn0034876",527.455818868435,0.099219705590685,0.150951609871804,0.657294782579317,0.510991390624734,0.849194600856286
"FBgn0053642",11.5910238105159,0.501551037118915,0.762777717814117,0.657532365465792,0.510838667154709,0.849194600856286
"FBgn0086911",252.825423314597,-0.140863290015893,0.214271309404593,-0.657406212746437,0.510919757908552,0.849194600856286
"FBgn0033340",341.303736402257,0.121405085221434,0.184943572998687,0.656443926398545,0.511538535198089,0.849926142425092
"FBgn0000242",116.160542542154,0.16991213116415,0.259959601193716,0.653609754684673,0.513363258035201,0.849965971367224
"FBgn0000562",1096.28472978041,-0.0867028210872298,0.132484844384641,-0.654435769539849,0.51283109574359,0.849965971367224
"FBgn0005777",969.558700653766,-0.0808738602380683,0.123706932433503,-0.653753663171146,0.513270523927106,0.849965971367224
"FBgn0011708",1075.70424475679,-0.081683814387354,0.124973418449443,-0.653609506732012,0.513363417822527,0.849965971367224
"FBgn0027493",4979.79482333803,0.0657909927282457,0.100713229873648,0.653250747799324,0.513594638795195,0.849965971367224
"FBgn0029588",18.9966866255658,0.390910202594541,0.597974115090606,0.65372428794064,0.513289452510768,0.849965971367224
"FBgn0030289",854.702223789925,0.0832851103333326,0.126925364485017,0.656173891414461,0.511712245585957,0.849965971367224
"FBgn0030692",588.890691824713,0.0916240711522749,0.139897303965255,0.654938076398034,0.512507623806619,0.849965971367224
"FBgn0030745",542.909746579086,0.102547286002796,0.156839033729869,0.653837782368752,0.513216321860567,0.849965971367224
"FBgn0031580",8.80769980233779,0.599473631233326,0.917315839899979,0.653508426605487,0.513428558716258,0.849965971367224
"FBgn0032292",596.286052446526,-0.0934428386122208,0.142848599148852,-0.654138991694631,0.513022262576984,0.849965971367224
"FBgn0033706",16.3923485501063,0.425956720541622,0.651341385811613,0.653968456204963,0.513132128301656,0.849965971367224
"FBgn0033757",149.385543516315,0.150981793915808,0.230411583771963,0.655269980111912,0.512293945229631,0.849965971367224
"FBgn0034282",1571.18500240955,0.074512208991455,0.113722506638205,0.655210751100543,0.512332073276807,0.849965971367224
"FBgn0034572",422.868895818184,-0.10101100013822,0.154623708746865,-0.653269805496551,0.51358235470154,0.849965971367224
"FBgn0035692",352.738486288501,0.109770525677297,0.167455690713482,0.655519828616129,0.512133124195641,0.849965971367224
"FBgn0036266",42.7729264403791,-0.263750441441837,0.403319228770892,-0.65394958292867,0.513144287967747,0.849965971367224
"FBgn0037654",8.21555667327153,-0.59816159630675,0.913255083919303,-0.654977570712986,0.512482195054467,0.849965971367224
"FBgn0038206",486.452453927616,0.101710534863952,0.1553201116217,0.654844590323751,0.512567818235525,0.849965971367224
"FBgn0010504",472.961153579857,0.099868390987968,0.153108282089331,0.65227295104585,0.514225106188445,0.849979451610743
"FBgn0035233",138.183768325493,-0.157821584801716,0.24179627754489,-0.652704774466251,0.513946623877889,0.849979451610743
"FBgn0036547",18.4441641876268,0.397348404372981,0.60897224474393,0.652490171436407,0.514085011259274,0.849979451610743
"FBgn0037299",331.964671106497,-0.110559837026955,0.16950716561837,-0.65224285134866,0.514244520365478,0.849979451610743
"FBgn0039226",41.2993513120878,0.271806709378088,0.416476912138529,0.652633318813311,0.513992700109035,0.849979451610743
"FBgn0085363",500.371311661653,0.0965102463142352,0.147807987954405,0.65294337369646,0.513792785232869,0.849979451610743
"FBgn0034182",65.0777749168203,-0.217088915275548,0.333169360829529,-0.651587273016455,0.514667460147194,0.850045127891307
"FBgn0034733",32.7390042237298,0.308117899778217,0.472973827416443,0.651448096951306,0.514757271445823,0.850045127891307
"FBgn0035588",185.96266336131,0.159016007203267,0.24388725140798,0.652006229457484,0.514397153756533,0.850045127891307
"FBgn0050284",11.9300263070378,-0.493716343008638,0.757762921418502,-0.651544604590075,0.514694993518711,0.850045127891307
"FBgn0259225",143.719965646198,-0.15267639885112,0.2343990989958,-0.651352328166823,0.514819076449083,0.850045127891307
"FBgn0032926",457.242682101526,0.100526689506065,0.154442285640622,0.650901332423843,0.51511018128649,0.850349108991221
"FBgn0037710",326.866522994823,0.110347597168887,0.169624933823051,0.650538778007713,0.515344261751909,0.850558846966235
"FBgn0028968",2622.92818679294,-0.0677817327847851,0.104298742913013,-0.649880630309384,0.515769330824273,0.85073035949782
"FBgn0038692",157.554363684665,0.148698610420756,0.228702857430611,0.650182564797518,0.515574301842229,0.85073035949782
"FBgn0038766",48.779253738487,0.261109707003034,0.401755773924401,0.649921479540871,0.515742942781962,0.85073035949782
"FBgn0005683",231.938094012956,0.125284182630486,0.193150693439143,0.648634392140874,0.516574720137589,0.851364148343185
"FBgn0011642",225.892186194285,-0.142646670778483,0.21988996023573,-0.648718434554995,0.516520386706898,0.851364148343185
"FBgn0016762",192.436152418028,0.144045244910907,0.222078539973714,0.648622982337493,0.516582096805189,0.851364148343185
"FBgn0259923",54.2458591606802,0.238556473631451,0.367629165883598,0.648905189712245,0.516399660080673,0.851364148343185
"FBgn0067783",38.7224197657675,-0.27414855665433,0.422786303728064,-0.648432918088713,0.516704985197252,0.851390113490061
"FBgn0023416",337.198658262095,0.108564370086215,0.167480699117441,0.648220186912923,0.516842547134726,0.851440240895454
"FBgn0021874",377.780651705271,-0.10481419562588,0.161763325213719,-0.64794783049496,0.517018693236268,0.85155389744013
"FBgn0027342",250.664757849692,-0.12158189886269,0.18771647524009,-0.647689014548067,0.517186110866547,0.851653133662754
"FBgn0036994",172.982356361922,0.140540340695679,0.217052001019841,0.647496176194351,0.517310868491436,0.851682094862532
"FBgn0010292",416.798809281087,-0.104041316661393,0.160786137391703,-0.647078898399865,0.517580881527352,0.851950137841314
"FBgn0052446",102.11363753052,0.176318501187053,0.272572248037447,0.646868866719072,0.517716816879951,0.85199742053116
"FBgn0027280",4324.66734409801,-0.0649451456326937,0.100641656660511,-0.645310776746946,0.518725810334024,0.852542669000521
"FBgn0030400",1064.30012531346,-0.098448283337734,0.152406103440169,-0.645960241194554,0.518305104386207,0.852542669000521
"FBgn0031478",348.51288586229,-0.108396076983349,0.167912802279984,-0.645549806277462,0.518570952790804,0.852542669000521
"FBgn0032961",2115.07520542623,-0.0833788061900899,0.129225646377228,-0.645218720335866,0.518785456322923,0.852542669000521
"FBgn0038321",128.280010390908,0.158061335519359,0.245041031914825,0.645040278700346,0.518901083865666,0.852542669000521
"FBgn0051048",1307.40489521406,-0.0795178453575932,0.123276457277599,-0.645036750030312,0.51890337052591,0.852542669000521
"FBgn0052082",22.4202944587889,-0.359443873555186,0.557249566534249,-0.645032127688689,0.518906365918651,0.852542669000521
"FBgn0259704",205.485450702383,-0.130116989709612,0.201410811170147,-0.646027832139023,0.518261330890383,0.852542669000521
"FBgn0003731",115.037894340504,-0.165005932848394,0.256530064405436,-0.64322259159304,0.520079676196853,0.853059481266541
"FBgn0023511",1204.97501180854,0.0820761574425848,0.127577644162978,0.64334278925651,0.520001697168729,0.853059481266541
"FBgn0030931",17.4720136132038,-0.405261620483858,0.629894621785403,-0.643380029718567,0.519977538396448,0.853059481266541
"FBgn0031398",71.029293290442,0.2131832705359,0.331283738798702,0.643506594404372,0.519895437205144,0.853059481266541
"FBgn0033879",1464.90214886749,-0.0749358647884208,0.116370509421232,-0.643942053369998,0.519613010601023,0.853059481266541
"FBgn0051296",11.930745409628,0.51154381553211,0.794100625680146,0.644180093793496,0.519458657657903,0.853059481266541
"FBgn0051536",2437.24754061298,-0.06874219687888,0.106787666804096,-0.643727866112,0.519751916620879,0.853059481266541
"FBgn0052686",18.9851692178116,-0.390800560598422,0.606597840613837,-0.644249838085407,0.519413437734769,0.853059481266541
"FBgn0027538",118.658615313332,-0.162829180147018,0.253228564860746,-0.643012687911256,0.520215867054137,0.853106788171529
"FBgn0086254",1027.45817908705,-0.0871192049990597,0.135588922043354,-0.64252450485006,0.520532683752552,0.853450224423671
"FBgn0028696",11061.9424362041,-0.0799762960337105,0.124558824508354,-0.642076515649414,0.520823503251483,0.853595876655071
"FBgn0035703",109.367783505158,-0.171438489625753,0.267137137779281,-0.641762096617962,0.521027663463466,0.853595876655071
"FBgn0036153",20.6354234294641,-0.387320075591335,0.603500073792653,-0.64178960767519,0.5210097981948,0.853595876655071
"FBgn0086359",201.718549088629,0.132387705273833,0.206299454993248,0.641725908961641,0.521051163666006,0.853595876655071
"FBgn0030746",24.4304826221739,-0.340747076069556,0.5313314918931,-0.64130788644862,0.521322666334498,0.853838014237874
"FBgn0051472",47.3571814054896,0.249429574315227,0.389024035091569,0.641167516183199,0.521413852157594,0.853838014237874
"FBgn0010349",6422.58183522671,0.0789073957506872,0.123125370086359,0.640870323438154,0.521606938395751,0.853919325418322
"FBgn0041781",1531.62678721487,-0.0726474654943512,0.11337697110737,-0.640760330645565,0.521678410080024,0.853919325418322
"FBgn0052458",70.945381802748,-0.210283163750825,0.328291525175759,-0.640537898863654,0.521822958343989,0.853980034999934
"FBgn0031479",222.367857315721,0.12671771231747,0.198109404892268,0.639635015744855,0.522409912312995,0.85441321262948
"FBgn0042133",40.1510414016265,-0.275166117283353,0.430192681606639,-0.639634584799749,0.522410192546451,0.85441321262948
"FBgn0052536",25.5880295731807,0.333177423794543,0.520773529464438,0.639774114742702,0.522319463546363,0.85441321262948
"FBgn0039402",894.287022142828,-0.0865986145425028,0.135432438853759,-0.639422986659885,0.522547799164619,0.854462419745108
"FBgn0028424",830.694674869946,0.0915346714343146,0.143232915167337,0.639061708179128,0.522782789016695,0.854495027625602
"FBgn0030063",165.858467588839,-0.152087286809023,0.237942624570509,-0.639176301780918,0.522708246916602,0.854495027625602
"FBgn0038693",45.058514586748,-0.252079342504709,0.39466809472201,-0.638712239159501,0.523010149156111,0.854690860650548
"FBgn0039066",630.182445679353,0.0922872816006796,0.144576716039074,0.638327416260706,0.523260568799412,0.854924288702493
"FBgn0036614",193.974111681369,-0.136431917662255,0.213812915016292,-0.638090162382655,0.523414990040474,0.855000806958201
"FBgn0003082",522.858075793581,0.0933569464797922,0.146398591100686,0.637690197548319,0.523675367756736,0.85507461425165
"FBgn0029937",628.427759769446,-0.087658732905342,0.137427545643948,-0.637854168861103,0.52356861414786,0.85507461425165
"FBgn0026602",177.761302825427,0.138802049598909,0.218109384539423,0.636387333319082,0.524523994786208,0.855934605867127
"FBgn0035878",1214.33460460028,-0.0759646094280473,0.119347711707106,-0.636498248198286,0.524451722409794,0.855934605867127
"FBgn0037120",427.276527714302,-0.100395976603445,0.157759678749021,-0.636385528923165,0.524525170576684,0.855934605867127
"FBgn0015781",192.51886764138,0.137846366248988,0.216690923633468,0.636142778560281,0.524683365222646,0.856016978736269
"FBgn0016685",2013.53301631922,0.0685367031240889,0.107986684171834,0.634677355358276,0.525638865421916,0.857362959445786
"FBgn0037339",828.24685498611,0.0824347025736708,0.129911178462584,0.634546646017939,0.525724135067235,0.857362959445786
"FBgn0022268",2293.08422695394,0.0815362337074957,0.128553311488748,0.634260080609687,0.525911103845688,0.857491904444333
"FBgn0034918",153.021829128926,0.144657139611491,0.228158115660407,0.634021451276359,0.526066822803789,0.857569854527531
"FBgn0053635",47.6362903619928,-0.243595125722374,0.384448650906181,-0.63362200686151,0.526327535304405,0.857818893163271
